8,"Best Adaptation",1,False,"https://en.wikipedia.org/wiki/Dudley_Nichols","Dudley Nichols"
8,"Best Adaptation",2,False,"","(refused), based on"
8,"Best Adaptation",3,False,"https://en.wikipedia.org/wiki/The_Informer_(novel)","the novel"
8,"Best Adaptation",4,False,"","by"
8,"Best Adaptation",5,False,"https://en.wikipedia.org/wiki/Liam_O%27Flaherty","Liam O'Flaherty"
8,"Best Live Action Short Subject, Comedy",0,True,"https://en.wikipedia.org/wiki/How_to_Sleep","How to Sleep"
8,"Best Live Action Short Subject, Comedy",1,False,"https://en.wikipedia.org/wiki/Jack_Chertok","Jack Chertok"
8,"Best Live Action Short Subject, Comedy",2,False,"","and"
8,"Best Live Action Short Subject, Comedy",3,False,"https://en.wikipedia.org/wiki/MGM","MGM"
8,"Best Live Action Short Subject, Novelty",0,True,"https://en.wikipedia.org/wiki/Wings_Over_Everest","Wings Over Everest"
8,"Best Live Action Short Subject, Novelty",1,False,"https://en.wikipedia.org/wiki/Gaumont_British_Films","Gaumont British"
8,"Best Live Action Short Subject, Novelty",2,False,"","and Skibo Productions"
8,"Best Scoring",0,True,"https://en.wikipedia.org/wiki/The_Informer_(1935_film)","The Informer"
8,"Best Scoring",1,False,"https://en.wikipedia.org/wiki/RKO_Pictures","RKO Radio Studio Music Department"
8,"Best Song",0,True,"","""
8,"Best Song",1,True,"https://en.wikipedia.org/wiki/Lullaby_of_Broadway_(song)","Lullaby of Broadway"
8,"Best Song",2,True,"","" from"
8,"Best Song",3,True,"https://en.wikipedia.org/wiki/Gold_Diggers_of_1935","Gold Diggers of 1935"
8,"Best Song",4,False,"","Music by"
8,"Best Song",5,False,"","Music by"
8,"Best Song",6,False,"https://en.wikipedia.org/wiki/Harry_Warren","Harry Warren"
8,"Best Song",7,False,"","; Lyrics by"
8,"Best Song",8,False,"https://en.wikipedia.org/wiki/Al_Dubin","Al Dubin"
8,"Best Sound Recording",0,True,"https://en.wikipedia.org/wiki/Naughty_Marietta_(film)","Naughty Marietta"
8,"Best Sound Recording",1,False,"https://en.wikipedia.org/wiki/Douglas_Shearer","Douglas Shearer"
8,"Best Art Direction",0,True,"https://en.wikipedia.org/wiki/The_Dark_Angel_(1935_film)","The Dark Angel"
8,"Best Art Direction",1,False,"https://en.wikipedia.org/wiki/Richard_Day_(art_director)","Richard Day"
8,"Best Cinematography",0,True,"https://en.wikipedia.org/wiki/A_Midsummer_Night%27s_Dream_(1935_film)","A Midsummer Night's Dream"
8,"Best Cinematography",1,False,"https://en.wikipedia.org/wiki/Hal_Mohr","Hal Mohr"
